,video_id,comment,polarity,sentiment
749,2CVoPLea5_Q,"The families and children of Gaza bear the heavy burden of unrelenting pain as they endure the harsh realities of conflict. They suffer the anguish of losing loved ones to violence, their homes reduced to rubble, and their dreams shattered by the relentless cycle of strife. The echoes of explosions reverberate through their lives, leaving scars that run deeper than physical wounds. Amidst this turmoil, they grapple with fear, insecurity, and the trauma of an uncertain future. Their innocence is stolen by the harshness of the world they inhabit, and yet, they persevere with remarkable strength, seeking a glimmer of hope in the midst of the darkness that surrounds them",0.17499999999999996,positive
750,2CVoPLea5_Q,"Hammas knew what they are doing, including consequences. Israel also knows what they are doing and consequences. Anyone else talking about this,possibly can’t influence their choices.",0.0,neutral
751,2CVoPLea5_Q,"Nothing is right with any of this... however- murder, rape and kidnapping is not the answer to any problem. You cant not kill people and say its justified.",0.34285714285714286,positive
752,2CVoPLea5_Q,They always seem to forget there's an Egyptians border for Gazan citizens too... but even Egypt blockades gaza because of hamas,0.0,neutral
753,2CVoPLea5_Q,Israel should remember history will repeat itself,0.0,neutral
754,2CVoPLea5_Q,"If you treat people like animals, you don't get to decide what kind of animals they become, lions for lambs.",0.6,positive
755,2CVoPLea5_Q,it would be very hard for them to get international support after they filmed their atrocities and uploaded them for the whole world to see,-0.05972222222222223,negative
756,2CVoPLea5_Q,Im an outsider to all this but the hatred between these 2 countries is sad both are guilty,-0.5,negative
757,Y7a5Yww8mMc,"Correction - you said Palestinians ‘left’ their homes in 1948-
They were hunted down, killed, thrown out of their homes and  forcibly exiled.

Before 1946, Palestinians made up 96 % of the population.

Persecution, marginalisation, forced evictions, expulsions, - has lead to Palestinians being a minority in their own country.",0.07407407407407406,positive
758,Y7a5Yww8mMc,"Palestinians have a right to life🙏
Living in an open air prison for 16 years and being slowly suffocated to death slowly is evil. 
The religion that talks of being a mensch lives like the devil, I wouldn’t want that type in my country - maybe the world is waking up to what these people are really like…",-0.16285714285714287,negative
759,Y7a5Yww8mMc,I believe Buckingham palace is my home. . . Think I will move in.,0.0,neutral
760,Y7a5Yww8mMc,"From may 14 1948 to 2023 is over 5k year of history, you learn something new every day 🎉",0.13636363636363635,positive
761,Y7a5Yww8mMc,"ITV clearly getting money from ""someone""... smh... You guys have barely covered the pain of Palestinians but quickly created all this propaganda in favour of Israel with sad music and all...",-0.023333333333333338,negative
762,Y7a5Yww8mMc,I hope that the deceased will please restrain themselves 🙏,0.0,neutral
763,Y7a5Yww8mMc,Such a biased report 😮,0.0,neutral
764,Y7a5Yww8mMc,Originated by British,0.0,neutral
765,Y7a5Yww8mMc,Please see Papal Bull of 1430 !,0.0,neutral
766,Y7a5Yww8mMc,Origin !? Don't you mean ORANGES ?,-0.3125,negative
767,O454c_qs5kI,"If you take the time to learn the history behind all this, in my opinion, the reason why there’s conflict between Israel & Palestine , it’s because of the British back during pre world war 1 to world war 2. The British made a lot of bad deals between the 2-nations which led to a big mess where it is today. Now England is just hiding in the shadow hoping no one brings up their old history presence in the Middle East.",-0.13055555555555554,negative
768,O454c_qs5kI,"I never thought Fox News would be the best source of information on a topic, but here I am",1.0,positive
769,O454c_qs5kI,"This is OK for a quick crash course, but it kind of conveniently left out a few things. Nothing on settlers? Nothing on the blockade of Gaza? It makes it seem like a two-sided territorial dispute without much characterization of what each territory is like other than ""densely populated.""",0.18690476190476188,positive
770,O454c_qs5kI,Why are all these companies telling me to stand with Israel? No,0.0,neutral
771,O454c_qs5kI,I am not a Fox fan but I see somewhat balanced news and comments. Great job gentleman,0.8,positive
772,O454c_qs5kI,So you focused on “Jewish being persecuted and fleeing Europe” but not “Palestinian forced out of their home en masse.” Let’s be objective here shall we?,-0.10000000000000002,negative
773,O454c_qs5kI,"A nice attempt to explain what's going on ??
But some of the real important questions need to be answered?
Why did England want to create a State of Israel ??",0.6000000000000001,positive
774,O454c_qs5kI,"Good presentation and generally historically correct. What is missing in the conversation is the current apartheid mindset. For some 20 years Israel has segregated the Palestinians in two reservations (Gaza and the West Bank). In an effort to quell hatred of Israel and attacks - the Palestinians in these reservations face embargos and live in hopeless poverty.  Uprisings (intifada) happen regularly due the poor conditions in these reservations. These current acts of inexcusable terrorism by Hamas will bring even more oppression and misery to the Palestinians. That said, there will be no peace until both sides are willing to talk and compromise. As long as both sides see war as the only solution there will be only war.",0.0624125874125874,positive
775,O454c_qs5kI,This might be the most comprehensive and intelligent explanation of anything I’ve ever seen on Fox News.,0.65,positive
776,Hzntl-YJe04,"I'm a bit disappointed that the technologies of desalination were not mentioned, and how much the countries of the Middle East are turning to desalinating water from their seas and more water-saving technologies and practices than relying on the hydrologic cycle (rainwater, snowmelt, and groundwater) for human consumption.",-0.010000000000000009,negative
777,Hzntl-YJe04,This series is so great! I wish I'd known back in high school that geography could be so interesting,0.415,positive
778,Hzntl-YJe04,"I'm always very proud of Crash Course for approaching difficult subjects with nuance and kindness. It's difficult to talk about issues that are contentious politically and it is impossible to be without bias, but I think that it *is* possible to talk about such things with kindness and consideration. While it is a tall order, I would encourage commenters to remember DFTBA.",-0.08333333333333333,negative
779,Hzntl-YJe04,One of the facets of the conflict unknown to many.,0.2,positive
780,Hzntl-YJe04,"6:09 - I know this is a heavy topic but I found the mention of snow kinda funny - this area gets an average of about 1 snow day a year, and even that only happens in the most mountainous parts.",0.08,positive
781,Hzntl-YJe04,"A great video, thanks for the info.",0.5,positive
782,Hzntl-YJe04,"This comment section might be this show's first flamewar! Yay! 🎉🎉🎉 Truly, this is the moment when Geography joined the Crash Course family 😌",0.390625,positive
783,Hzntl-YJe04,Thank you for bringing this to light,0.4,positive
784,btVFgqkgkzw,"One point that didn't come up in this video is that when Israel made peace with Egypt, the Egyptians insisted on getting beck every last square inch of the Sinai peninsula, yet they were quite adamant not to take the Gaza strip back to their control.",0.03333333333333333,positive
785,btVFgqkgkzw,"What I’m very surprised to see left out of this discussion regarding the importance of context is the fact that it leaves out the 4/5 of British Mandate Palestine that included ALL of Jordan and a small part of Syria, Lebanon and Egypt.  And that doesn’t include the French Mandate.",-0.024,negative
786,btVFgqkgkzw,Why start in 1947 and not 2000bc - what’s the importance of 1947?,0.0,neutral
787,btVFgqkgkzw,"The main thing that this shows is that all of the peace loving, decent people all over the world have been stood upon by corrupt governments who don’t care about them or their welfare. It is extremely sad this world we are living in 🥺",-0.013333333333333353,negative
788,btVFgqkgkzw,It would be helpful if you showed an accurate first map that shows where no people lived.,0.32500000000000007,positive
789,btVFgqkgkzw,"Seems like the point laid is, might makes right ( literally what Netanyahu said) and the lack of ‘official’ ownership meant it was open for the taking. Obfuscation on display.",0.14285714285714285,positive
790,wv8F4NLr4E0,"What a revelation, a young man who actually want to know some facts about what’s going on!!! Brilliant interview Coleman 👌",0.3333333333333333,positive
791,wv8F4NLr4E0,"excellent information, and exploration of Israel.  I’m the daughter of a holocaust survivor, who has been trying to understand as much about Israel as I can, and this is one of the best discussion I’ve seen.  Thank you.",0.7333333333333334,positive
792,wv8F4NLr4E0,Thank you so much for this enlightening interview Coleman! You're fast becoming my favourite YouTuber!,0.334375,positive
793,wv8F4NLr4E0,"This was fascinating, and I learned a lot. I was very impressed with your skill and fairness in interviewing. Well done!",0.85,positive
794,wv8F4NLr4E0,This was an excellent history lesson!!! Great questions and the most fair and honest discussion that I have ever heard on this complex topic. Thank you both,0.55,positive
795,wv8F4NLr4E0,"Thank you for this interview.
It's precious. Unfortunately, I agree with Dr Morris. I don't expect any good outcome.
There's too much evil.
People do not have sound minds.",0.019999999999999997,positive
796,wv8F4NLr4E0,"This was made 8 months ago? Great timing, Coleman. We were gonna need this soon and we didn't even know it.",0.8,positive
797,wv8F4NLr4E0,"Thank for the historical perspective and the spiritual aspects of both the Israeli and Palestinian. The truth is always hard to accept, this truth gives understanding thanks",-0.02291666666666667,negative
798,x8UokctMePM,"Hamas had been a designated terrorist group for ten years when Palestinians democratically elected them to represent them and their values. They weren't misled, this is what they voted for",0.0,neutral
799,x8UokctMePM,Imagine losing every war of genocide you waged and then crying victim. Palestinian's greatest (and only) invention,0.18125,positive
800,x8UokctMePM,We support Israel.  From United States of America,0.0,neutral
801,x8UokctMePM,"Good synopsis, but people should still watch the full video if they haven’t already and are interested",0.4333333333333333,positive
802,x8UokctMePM,"Like always, good presentation bro",0.7,positive
803,x8UokctMePM,Free PlayStation!,0.5,positive
804,x8UokctMePM,Jordan didn’t concord Israel. The British did in 1917 and theygave Jewish land to a Muslim man that help them in another war and made him a king. Jordan is part of the promised land.,0.0,neutral
805,x8UokctMePM,You skipped 1948 to 1967. What happened?,0.0,neutral
806,x8UokctMePM,You can lie but none believe you.,0.0,neutral
807,x8UokctMePM,"From the river to the sea, Palestine will be free !!",0.625,positive
808,aEdGcej-6D0,"This is for those who thinks it started on oct 7th, especially piers….",0.0,neutral
809,aEdGcej-6D0,This is legit like a horror movie; imagine living through it everyday.,-0.2,negative
810,aEdGcej-6D0,"It was heartbreaking hearing Salwa's father telling her to be strong, while she, A CHILD, was being arrested for existing as a Palestinian",0.4333333333333333,positive
811,2Qs6kdvprt0,"People forget ""free Palestine"" was a saying before October 7th",0.4,positive
812,2Qs6kdvprt0,Free Palestine has been a thing for 75 years. Hamas didn't exist until the 80's.,0.4,positive
813,2Qs6kdvprt0,You put your boot on someone's neck for 75 years and expect him to just be cool with you?,0.35,positive
814,2Qs6kdvprt0,Palestinians have a right to defend their land.,0.2857142857142857,positive
815,2Qs6kdvprt0,"He just mentioned the actions of Hamas since October 7th, israel killed 27k civilans, since the october 7th and way more civilians since 1948. The Palestinians have the right to resist and defend they're land. Israel has no right to steal the palestinian houses.",0.1107142857142857,positive
816,2Qs6kdvprt0,Palestine have the right to fight to fight back,0.14285714285714285,positive
817,2Qs6kdvprt0,Palestinians have the right to resist and fight back against israel.,0.14285714285714285,positive
818,2Qs6kdvprt0,Imagine you get bullied by a rich guy for you're whole school life and on day you slap that guy and the whole school calls you violent kid,-0.006250000000000033,negative
819,2Qs6kdvprt0,Never again for anyone and free PALESTINE,0.4,positive
820,2Qs6kdvprt0,"If Hamas is  terrorist, what would you call Israel? Angel?",0.0,neutral
821,kbPnF8Hvj0I,I had no idea Israeli settlers were Americans. Says a lot about how they treat Palestinians there.,0.0,neutral
822,kbPnF8Hvj0I,"Is it just me or is watching those smug racists smiling while mistreating that family really, really frustrating? It makes the world seem so depressing. I've seen that type of smile before and every time that I do it's because someone is being bullied.",-0.2333333333333333,negative
823,kbPnF8Hvj0I,The nerve of a foreign people flying half way across the world to kick out indigenous people from their homes for another foreign people. This is crazy,-0.25416666666666665,negative
824,kbPnF8Hvj0I,"So sad, I’m so sorry for all the Palestinians who are suffering under Israel’s harsh regime. Everyone deserves peace dignity and respect.",-0.39999999999999997,negative
825,kbPnF8Hvj0I,Imagine being an American Tourist and kicking people out of their homeland that you are just visiting lol,0.4,positive
826,kbPnF8Hvj0I,I am quickly losing respect for certain groups of people. Never thought I would feel like this 😢,0.2738095238095238,positive
827,kbPnF8Hvj0I,Brazil supports Palestine! Free Palestine!,0.5,positive
828,kbPnF8Hvj0I,Thank you for exposing the utter arrogance of  American Jews and Israeli settlers to audiences like myself who once were ignorant to the plight of Palestinans. The Truth is knowledge and knowledge is power.  Keep up the good work.,0.2333333333333333,positive
829,kbPnF8Hvj0I,"After years of being brainwashed, thank you Aj+ for showing me and most people like me in the rest of the world who is the real trouble makers and who we stand with and support moving forward.",0.09999999999999998,positive
830,kbPnF8Hvj0I,It’s time to revoke them as American citizens!!!!,0.0,neutral
831,9scGFj7zp5w,I just hate what the innocent are going through on both sides. Specially the children. Breaks my heart.,0.019047619047619035,positive
832,9scGFj7zp5w,It's horrible what all these civilians are going through on both sides. It's truly heartbreaking.,-1.0,negative
833,9scGFj7zp5w,"These two guys give every impression of knowing what they're talking about. I appreciated their calm, measured tones. Badly needed right now in the midst of the hysteria.",0.021428571428571463,positive
834,9scGFj7zp5w,My heart breaks for the innocent children and anyone caught up in this dreadful war .,-0.25,negative
835,9scGFj7zp5w,Probably the most nuanced and unbiased take on the conflict so far,0.3,positive
836,9scGFj7zp5w,"Ignorance gets worse when mixed with lies, denial, and arrogance.",-0.2,negative
837,9scGFj7zp5w,"I'm glad the reporter asked the 1 question we've all been thinking & that is how is a peaceful outcome possible between hamas/isreal. The answer was the correct & absolute truth & that's ""not possible"". Well said",0.19,positive
838,9scGFj7zp5w,"Strange. 
"" We have to cover terrorist action but not call terrorists terrorists because it might sound judgey""
Like,  what?",0.15,positive
839,9scGFj7zp5w,Pray and hope for a divine intervention.,0.0,neutral
840,aBswCrpLSao,"This is complete human rights violation, totally disgusting, no one can stand this kind of oppression",-0.07500000000000001,negative
841,aBswCrpLSao,"This is insane, inhumane and terrifying. And what's even more insane is how the whole world slept on this all these years.",-0.5333333333333333,negative
842,aBswCrpLSao,"How the hell can those soldiers invade the house of the Arab family, without being invited. Prisoners in their own home. Those settlers have to be removed!!!!! What happened to the rights of the Palestinians. They let the settlements grow and grow, they were supposed to be stopped from the beginning. This is so unjust!",1.0,positive
843,aBswCrpLSao,"We express our gratitude to 60 Minute for organizing and presenting this program, which sheds light on the hardships endured by Palestinians. This platform provides an opportunity for people to gain insight into the challenges faced by this community. It is important to address the mistreatment they endure, as well as the complex issues surrounding terrorism.",0.16666666666666666,positive
844,aBswCrpLSao,Shame on all our leaders for leading us here.,0.0,neutral
845,aBswCrpLSao,I hope more people clueless about what been going on for years watches this. This is the reality.,0.5,positive
846,aBswCrpLSao,Thanks 60 minutes for re-airing these stories. One of the only media who report it like it is.,0.1,positive
847,aBswCrpLSao,Those soldiers who keep coming inside the house without permission is such an insane violation of privacy. I always remember learning about the third amendment of the constitution forbidding the quartering of soldiers in private homes but thought it was just an old colonial British thing,-0.15,negative
848,1oUZlWmMQU4,This was the best video regarding Israel hamas conflict as it cleared the basics,1.0,positive
849,1oUZlWmMQU4,Informative v,0.0,neutral
850,1oUZlWmMQU4,AWESOME work 👍,1.0,positive
851,1oUZlWmMQU4,Thank you sir🙏,0.0,neutral
852,1oUZlWmMQU4,Thank you sir ❤,0.0,neutral
853,1oUZlWmMQU4,Awesome work sir❤❤,1.0,positive
854,1oUZlWmMQU4,Thanku sir 😊,0.0,neutral
855,1oUZlWmMQU4,Thanks sir 😊,0.2,positive
856,1oUZlWmMQU4,Thank you sir 😊,0.0,neutral
857,1oUZlWmMQU4,Nicely explained❤.,0.6,positive
858,KSAdNFhWFdE,"Dovahhatti: *decides to discontinue the Rome series because he can't insult Muslims and Arabs*
Dovahhatti: *makes this*",0.0,neutral
859,KSAdNFhWFdE,When the world needed him most he did not return but we did rewatch his content,0.5,positive
860,KSAdNFhWFdE,"''Egypt exists , and it is ruled by idiots''
damn that was painful and true",-0.3833333333333333,negative
861,KSAdNFhWFdE,"8:48 ""Despite Israel's best efforts, a palestinean state still doesn't exist.""
Legendary",1.0,positive
862,KSAdNFhWFdE,This video's so good we're living the sequel.,0.7,positive
863,KSAdNFhWFdE,This video aged like fine wine,0.15833333333333333,positive
864,KSAdNFhWFdE,"Wow, zero dislikes! Truly an unbiased history where everyone is happy!",0.5625,positive
865,KSAdNFhWFdE,"If you made the unbiased history of Balkans, it would be great.",0.8,positive
866,KSAdNFhWFdE,"5:06 ""Egypt Exists, and it's ruled by idiots."" My Egyptian friends just wanted to say this is the truest statement you've ever made.",-0.8,negative
867,H7FML0wzJ6A,"Imagine that you are living in your land in peace...and someone comes and takes your land, demolishes your house, and steals what your ancestors earned in the past just because his religion tells him that this is your land...which religion accepts this crime?",-0.25,negative
868,H7FML0wzJ6A,I admit i am not the most knowledgeable on the Palestine-Israel conflict but I found it very interesting that is actually illegal to acknowledge the “Nakba” in Israel while also letting Israelis have all there rights but Palestinians aren’t given those same rights and live under martial law most of the time. I’ve been doing research recently and another thing I noticed is how the media shows every atrocity committed by Hammas yet the atrocities committed by Israel’s IDF are not shown also the death of innocent Palestinians is barely shown yet a single Israeli death or casualty is shown everywhere.,0.16044864226682407,positive
869,H7FML0wzJ6A,The least the world can do is learn and understand the plight of the Palestinian people and their decades-long struggle for freedom.,-0.3,negative
870,H7FML0wzJ6A,One of the best documentaries on the history of Palestine. Historical documents and photographs are worth thousands of words,0.43333333333333335,positive
871,H7FML0wzJ6A,Am 71 i was always thought that Palestinians were the bad guys ty for enlighten me,-0.6999999999999998,negative
872,H7FML0wzJ6A,"Thank you Al Jazeera, I urge you to repeat the telecast of all these historic documentaries about the Palestine.",0.0,neutral
873,H7FML0wzJ6A,A Shocking History not unlike the Irish experience of British Colonialism.,-0.3333333333333333,negative
874,H7FML0wzJ6A,I've watched this series a bunch of times. This video series needs to be shown and viewed now more than ever!,0.625,positive
875,wQmBsbt9blg,"He's right about people becoming radicalised because of lack of peaceful economic opportunities, and how that's happening in the West, too. There's an old African proverb: """"The child who is not embraced by the village will burn it down to feel its warmth"".",0.16145124716553289,positive
876,wQmBsbt9blg,"Social media has done nothing but cause me stress, full of hate, extremely polarised and tonnes of misinformation that nobody questions. This is exactly what i needed to see a well balanced and insightful view. Thank you and keep up the good work.",0.06805555555555554,positive
877,wQmBsbt9blg,He is so well - read and balanced. Such a pleasure to listen to such people. Gives me so much clarity on the situation. Thanks.,0.1,positive
878,wQmBsbt9blg,"Honest clarity, competence and rationality make this conversation measured and constructive. Thank you",0.6,positive
879,wQmBsbt9blg,Mr. Bremmer just opened our eyes to all that has and is going on. Before this I believe most of our eyes were closed  to what really was happening and how it had and is presently playing out. Please no more mistakes. THANK YOU.,0.07000000000000002,positive
880,wQmBsbt9blg,Nice to hear a level headed intelligent person discussing the topic.,0.7,positive
881,wQmBsbt9blg,"I'm so glad I came across this brilliant, insightful man. I hope we hear more from him.",0.6333333333333333,positive
882,wQmBsbt9blg,I have been seriously avoiding clicking on anything that advertises that it’s going to cause any emotion in me. All week. I was rewarded by being served this interview in my feed. So grateful. Will rewatch and recommend to thoughtful people. Thank you.,0.033333333333333354,positive
883,wQmBsbt9blg,A lot more than 1.1 million people need to listen to this. Thank you for this interview,0.5,positive
884,a34zpFaoBoM,Doesn’t anyone find it strange that the most sophisticated intelligence agency in the world didn’t notice 100s of militants and 1000s of rockets being put in place just over the fence. This is either the biggest failure in military intelligence or it was allowed intentionally. Which is worse,0.022222222222222216,positive
885,a34zpFaoBoM,"The moment ,as an American, you’d rather hear from Putin instead of Biden 😂",0.0,neutral
886,a34zpFaoBoM,I notice that alot of news stations are sending correspondents to israel but none to Gaza. If they belive what Israel is saying about their campaign in the Gaza strip the should go there and report the news. We know why theyre not.,0.0,neutral
887,a34zpFaoBoM,"i laughed every time they say ""'Kremlin controlled media"""" as if our news arent the same XD",0.35,positive
888,a34zpFaoBoM,I just feel bad for all the innocent people on both sides caught up in childish government leaders problems,-0.13333333333333328,negative
889,a34zpFaoBoM,"Damn this reminds me of that Lenin quote ""There are decades where nothing happens; and there are weeks where decades happen"".",0.0,neutral
890,a34zpFaoBoM,He has no sympathy because he knows the history and the atrocities that got us all to this point.,0.0,neutral
891,a34zpFaoBoM,I love how they really want us to believe they knew nothing about this 😂 I’m a stay at home mother and even I can see what’s going on here.,0.35,positive
892,a34zpFaoBoM,"The issue that people don't seem to understand is how this extermination was actually started and the reasons behind it. Though it's easy to point fingers and blame, society must begin to address the double standards that provoke such attacks to even begin and who it is that conducted the initial strike. The constant atrocities committed against Palestinians since 1948 have always been suppressed by Western media, though even the slightest form of retaliation in any form has always been seen as ""an act of terrorism."" Now before one can quickly choose a side, you must first understand that Hamas is not innocent in the slightest and does not follow the complex guidelines of war as ruled in the Quran though journalists must begin to stray from the demand of condemnation as it further enforces the double standards put in place. This inequity is supported by the shaming of Hamas as it suggests that while one side must be condemned, the other can run free of judgment, avoiding condemnation for the duration of their inhumane acts of violence towards the entirety of the localized Palestinian population. Universally, the expectation to condemn Hamas seems non-complex, though it proves to be the opposite in nearly every scenario when reflecting on the never-ending acts of the Israeli government. In no way does the Muslim or Arab population accept the actions of Hamas, though the barbaric response by Israel is not a response of self-defense but rather revenge. The redundancy in biased media coverage and the sympathetically neglectful approach from journalists toward Palestinian supporters comes at the cost of misinformation and provoking anger among the Muslim community, ultimately displaying them in a pessimistic manner. Overall, the action of blaming one party for the start of this conflict is harmful to not only the victims but in finding justice for those affected by said conflict. Neither side is innocent, though the extreme response and disregard for humanity by Israel has found its way to prevail even in this society, and their constant facade of innocence and victim must be overlooked. Finally, people must find sympathy for the dark history of Palestinian treatment by Israel as it's paramount to understanding the true reasons behind the merciless genocide being carried out against the Palestinians.  May the lost lives of all innocent souls be granted peace at last.",-0.0231981981981982,negative
893,ffRfIfGgjmw,"*Jab tak mazloom kamjor par zulm**Hot rha sab sakht dil chup dekhte rhe.* 
 * Jab jalim pe julm hua to sab ko** Insaniyat yaad a gayi* 🙂🙂",0.0,neutral
894,ffRfIfGgjmw,"As a human i stand with humanity.
But things aren't that simple as you explained 😞",0.0,neutral
895,ffRfIfGgjmw,No country is wrong leaders are wrong... A great leader never go for a war..,-0.06666666666666665,negative
896,ffRfIfGgjmw,"Dhruv, i watch each and every video of yours trusting that you and your team tries the best to get authentic and true information for us BUT this time i am really DISAPPOINTED that you have neglected what torture Israelis have been doing to Palestinians since a lot of years now. Gaza has just returned what they have been getting since a lot of years. I hope you see this message and know what the people of gaza have been through. People idealise you and trust you for authentic information, its your responsibility to please highlight the side of gaza too",0.25,positive
897,ffRfIfGgjmw,Dhruv you should also talk about what is happening  right now in Gaza?,0.2857142857142857,positive
898,ffRfIfGgjmw,May all stand with humanity in this hour. Thanks for this clear message and reminder for all. 🙏🏻💐,0.15000000000000002,positive
899,ffRfIfGgjmw,"Living with peace in this world takes great time but when it comes to war takes everything in just a matter of seconds,even those who are innocent lost their lives just because of such kind of people who doesn't think as a humanity.",0.475,positive
900,S_tTgryABBU,And she came from Poland 😂,0.0,neutral
901,S_tTgryABBU,She may not need Muslims but she definitely need a fitness trainer 😂,0.0,neutral
902,S_tTgryABBU,As a Maldivian I stand with palestine,0.0,neutral
903,S_tTgryABBU,As an Egyptian I stand for Palestine,0.0,neutral
904,S_tTgryABBU,As a Somali Muslim we STAND WITH PALESTINE FOREVER!!🇵🇸🇵🇸🇵🇸💙🇸🇴🇸🇴🇸🇴,0.0,neutral
905,S_tTgryABBU,As a German I also stand with Palestine 🇵🇸🫶,0.0,neutral
906,S_tTgryABBU,"As a Chinese, I stand with Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸",0.0,neutral
907,S_tTgryABBU,As a german i stand with palestine🇵🇸❤️,0.0,neutral
908,S_tTgryABBU,"As an American, I stand with Palestine. 🇵🇸",0.0,neutral
909,S_tTgryABBU,This is exactly what Nazis might have told her grandparents.,0.25,positive
910,L_P1nbNPH3M,Just imagine living like that for 75 years,0.0,neutral
911,L_P1nbNPH3M,Children in Palestine took this as a daily routine,0.0,neutral
912,L_P1nbNPH3M,Just imagine hiding like that...for 75 years.,0.0,neutral
913,L_P1nbNPH3M,"Mother to son : 

If you don't stop lying, you will grow up to be a CNN reporter",0.0,neutral
914,L_P1nbNPH3M,"Run away and seek shelter: ❎️
Sit there and record yourself: ✅️",0.0,neutral
915,L_P1nbNPH3M,Imagine living like that for 76 YEARS?,0.0,neutral
916,L_P1nbNPH3M,Palestinian felt that everyday.,-0.2,negative
917,L_P1nbNPH3M,crazy that 2 million people are living like this man 24/7 right now as we speak.,-0.15714285714285714,negative
918,L_P1nbNPH3M,"Talk about the 10000 children Israel killed in Gaza 💔

Yes there are 4 zeros in there 💔",-0.2,negative
919,L_P1nbNPH3M,Imagine having the time to film yourself.,0.0,neutral
920,wyt0jlbOPqA,Concise and very much educational. Thank you for your hard work in compling and sharing this .,0.01944444444444443,positive
921,wyt0jlbOPqA,Great video. Always seemed hard to understand actually what's going on with Israel and the more complicated version of explaining how it came into being. Very concise and to the point on understanding. Thanks,0.11976190476190476,positive
922,wyt0jlbOPqA,USSR and Czechoslovakia involvement fascinating. Definitely worth more research,0.5,positive
923,wyt0jlbOPqA,Well done. A balanced approach to the conflict.,0.0,neutral
924,wyt0jlbOPqA,Cannot conclude this is a balanced account without a mention of Deir Yassin or Plan Dalet. Very relevant exclusions.,0.52,positive
925,wyt0jlbOPqA,Thank you for this wonderful presentation. Its educative.,1.0,positive
926,wyt0jlbOPqA,Great video.,0.8,positive
927,wyt0jlbOPqA,For the first time I heard the true story from the beginning to the modern day. Thanks a lot.,0.25,positive
928,wyt0jlbOPqA,I view the events through the divine oracles of  prophecies,0.0,neutral
929,wyt0jlbOPqA,"The map at 11:34 seems wrong. For example, it has Germany among supports of the separation plan in 1947, but Germany became a UNO member only in 1973.",-0.25,negative
930,WDCkMkLvc-E,Impressive. What a level of clarity and understanding. Thank you.,1.0,positive
931,WDCkMkLvc-E,Sir you can hypnotize anyone what a wonderful and knowledgeable session.,1.0,positive
932,WDCkMkLvc-E,"45:00
All humans are equal from birth, the only thing that make difference among humans is knowledge (ilm)",0.0,neutral
933,WDCkMkLvc-E,Excellent explanation and much informative video🙏🏻,0.6,positive
934,WDCkMkLvc-E,Many new and interesting knowledge I gained today.Many thanks 🙏🏻 sir.,0.33409090909090905,positive
935,WDCkMkLvc-E,Brief to the point very well defined lecture 👌👋,0.1,positive
936,WDCkMkLvc-E,"Wow!!!!! I am going to listen it for multiple times, thank you sir",0.152587890625,positive
937,WDCkMkLvc-E,Sir love for lectures ❤❤❤ you are mind-blowing seriously no words I can't even explain to praise your way of teaching ❤❤,0.3333333333333333,positive
938,_Jj8vne0ca0,that Hungarian guy would tell a homeless person to just buy a house,0.0,neutral
939,_Jj8vne0ca0,"Arab (the Palestinian guy) saying, ""i hope we all live long and in peace"" not knowing what's gonna happen 4 years later (which is now) is heartbreaking. I hope they are all alive.",0.046590909090909086,positive
940,_Jj8vne0ca0,"The Palestinian guy, with all the pain in his eyes, he genuinely wants and needs peace.",0.2,positive
941,_Jj8vne0ca0,"The fact that Hannah and Arab had family members murdered by IDF and had to sit in front of two IDF soldiers to find ""a middle ground"" isn't only ridiculous, it's inhumane",-0.30833333333333335,negative
942,_Jj8vne0ca0,The Israeli guy... people like him are the reason this conflict will go on forever.,0.0,neutral
943,_Jj8vne0ca0,"That Israeli guy is getting under my skin, kudos to the Palestinians because I’m sorry I could never sit in front of someone like that.",-0.5,negative
944,_Jj8vne0ca0,the man who lost his 10 year old sister. i cant even begin to imagine.,0.1,positive
945,7T6hu3OaLXI,Your animations make things simple to understand. Keep sharing ❤,0.0,neutral
946,7T6hu3OaLXI,"One of the best videos on this topic
Really very well explained Sir",0.6,positive
947,7T6hu3OaLXI,💯% accurate information of past and guidance on the current situation better than abhi and niyu's content no hateful not one sided salute to you man great work 👍🏻,0.29000000000000004,positive
948,7T6hu3OaLXI,"Moral: Differences in religious beliefs often lead to conflicts. Instead of adhering to texts from ancient times and believing something that you do not know. I wish for, Humanity to be the Universal Religion with only one fundamental principle: Respect for All Individuals.",0.0,neutral
949,7T6hu3OaLXI,EVERY CHRISTIAN KNOWS THE FUTURE OF THIS WORLD ❤,0.0,neutral
950,7T6hu3OaLXI,"Really interesting history..love you ❤ your chanel...Good luck 
From Uk",0.5,positive
951,7T6hu3OaLXI,There are places of worship of three religions and even Israel cannot manage a single city and on the one hand we manage the whole country with interfaith harmony. Literally our Bharat is great 🇮🇳❤,0.30952380952380953,positive
952,7T6hu3OaLXI,Thank you for sharing the information...,0.0,neutral
953,VpVvPNLY6hg,Move the settlements out.,0.0,neutral
954,VpVvPNLY6hg,It is clear there is no intention from Israel to solve things unless they are forced through international pressure and sanctions. US is the biggest enabler of the impunity enjoyed by Israel 😊,0.075,positive
955,VpVvPNLY6hg,"Dr. Mustafa Barghouti is a great representative of the Palestinian people. As a Palestinian, I hope that he will represent us as our future leader. He is also a very endearing person.",0.4833333333333334,positive
